label,n_samples,peak_mag_g,ax_mean,ax_std,ax_min,ax_max,ay_mean,ay_std,ay_min,ay_max,az_mean,az_std,az_min,az_max,gx_mean,gx_std,gx_min,gx_max,gy_mean,gy_std,gy_min,gy_max,gz_mean,gz_std,gz_min,gz_max
serve,98,9.843193638868579,0.11436836734693878,1.0454284680237464,-3.697,0.9893,1.2235734693877551,2.446941812338331,-0.6973,7.9998,0.4451520408163265,2.4140000745324706,-7.3271,3.6863,-212.66963265306123,404.4975900197976,-1024.0,101.969,25.563112244897958,207.99509500647534,-337.375,776.625,76.99836734693878,163.69146126081773,-44.219,574.75
serve,102,11.033194972657927,-0.11245196078431373,0.9835090577182309,-4.1794,0.6829,1.1563156862745096,2.469836340245458,-0.6775,7.9998,-0.015228431372549011,2.76356713461515,-8.0,3.5315,-160.7013039215686,371.79085104219837,-1024.0,103.0,-9.454019607843136,118.30614712916922,-266.844,388.969,54.48932352941176,98.42713847977546,-81.25,398.5
serve,102,10.099814317816312,-0.21474803921568628,1.5469525745756887,-6.2832,1.0095,1.1666823529411765,2.34102186986341,-0.8091,7.9998,0.0642450980392157,2.543910450838971,-6.6177,3.7607,-238.0392156862745,426.5271600808785,-1024.0,86.312,-52.90069607843137,165.0070252200683,-669.281,172.938,51.00614705882354,130.42560958243195,-62.25,374.781
serve,102,9.450379484497201,0.038940196078431376,1.0337132437223684,-3.9924,0.6777,1.2837382352941176,2.5875933657132375,-0.9209,7.9998,-0.10863039215686275,2.5240582581523165,-6.3567,4.261,-246.82019607843137,426.59222198853837,-1024.0,90.188,-5.94785294117647,155.73114062259876,-541.781,299.906,25.23466666666667,82.08330777855679,-58.594,291.75
serve,101,10.222276109595594,0.005015841584158411,0.9826470332862517,-3.8245,0.8804,1.198789108910891,2.5544025807485493,-0.7939,7.9998,-0.11703762376237625,2.8435106534367365,-8.0,3.7053,-232.18846534653466,431.7992642959298,-1024.0,94.656,-16.889841584158415,159.09725397414476,-531.125,301.031,-9.11668316831683,33.15975722747026,-105.875,55.062
serve,99,10.41805282042433,0.10263333333333334,0.8308446375328974,-3.1018,0.7566,1.1750343434343435,2.5250823477385707,-0.8809,7.9998,0.040030303030303034,2.8827645859961657,-8.0,4.3691,-205.43560606060606,421.3406146385562,-1024.0,125.594,-11.693848484848486,105.02773099581157,-309.562,204.75,33.06691919191919,91.30920103920367,-44.844,326.031
serve,103,10.355258102306614,-0.0861990291262136,0.9034554658293465,-3.7876,0.439,1.4319757281553396,2.461491063447173,-0.5698,7.9998,-0.026570873786407757,2.704552084252255,-8.0,3.2932,-278.57282524271847,412.8629667770766,-1024.0,33.0,-17.75490291262136,148.63185988980038,-507.812,151.5,23.768203883495147,74.57892017541718,-113.062,210.656
serve,102,10.348020404017609,0.18460098039215686,0.439765491092584,-1.6499,0.6836,0.8961039215686275,1.9529538792543015,-0.8704,7.9998,0.08575882352941178,2.6746362607876577,-8.0,3.6941,-189.6819901960784,366.0205646091941,-1024.0,60.625,-9.421,65.63132893791548,-166.969,179.469,31.58514705882353,53.505819007420534,-37.812,186.469
serve,101,10.412689360531987,-0.08026435643564356,0.9960912838983429,-4.175,0.71,1.3508079207920793,2.5976455901863305,-0.6543,7.9998,0.3241207920792079,2.483871448552446,-8.0,3.1929,-222.01020792079208,423.02447803518055,-1024.0,84.469,-16.37372277227723,120.23736488610696,-368.062,328.719,54.303207920792076,76.79353614265592,-78.219,292.031
serve,98,9.112709471748904,-0.02409183673469388,0.8491424020227426,-2.9495,0.7612,1.302592857142857,2.4526205378957755,-0.761,7.9998,0.15184489795918366,2.713000009369944,-7.9841,4.4924,-267.53413265306125,409.034880915184,-1024.0,50.625,-20.330979591836734,117.39776517924528,-417.656,266.594,64.19383673469387,109.58553751011813,-23.0,339.688
serve,103,10.652458284842732,-0.05023009708737863,1.000967140652969,-4.4814,0.801,1.1391776699029126,2.4667026368075673,-0.793,7.9998,0.0007660194174757338,2.741087720728546,-8.0,3.9875,-216.41142718446602,413.88225979357577,-1024.0,68.656,-31.821029126213595,163.10824235948684,-605.844,345.625,25.748174757281554,79.31034269486689,-79.375,249.406
serve,103,2.9684925929123263,0.05021067961165049,0.4101729589986557,-0.9871,0.5369,0.4555106796116505,0.5472970079714392,-0.5869,1.6873,-0.40605436893203883,1.59570703942948,-3.8989,1.7798,-333.6975436893204,321.6015391636409,-915.938,38.594,-13.690543689320387,59.87366888558698,-142.656,110.688,32.02640776699029,46.666002660392344,-36.281,128.844
serve,98,1.5260430657453172,0.027012244897959187,0.2568135062509751,-0.4961,0.4246,0.4124520408163265,0.4648921404925592,-0.4563,1.4646,-0.5341530612244898,1.3522835534077753,-2.3555,1.1099,-345.11452040816323,235.29622944953442,-835.062,-5.375,-39.44225510204082,59.73307276428607,-194.219,31.906,23.251255102040815,36.7405231421853,-47.719,91.469
serve,98,3.11301022245265,0.027544897959183676,0.21257358827745476,-0.6797,0.3083,0.5294132653061224,0.5308332088710711,-0.2871,1.874,-0.6020316326530613,1.5679303900623291,-4.0037,1.3621,-358.91580612244894,287.38113994394763,-877.188,-36.625,-41.9948775510204,43.76632143258225,-122.906,71.906,25.46015306122449,17.807381915965696,-9.812,73.0
serve,102,2.711668887441335,0.12865392156862746,0.40215645664576394,-1.0642,0.5723,0.7487088235294118,0.8315562094242032,-0.4966,2.4915,-0.41079509803921566,1.5707811482075427,-3.4802,1.2214,-372.6148921568627,360.6400934957532,-1024.0,20.125,-18.245078431372548,68.28734194846074,-109.312,205.906,21.040715686274506,39.54408905914011,-93.156,81.156
serve,105,2.7184626514192662,0.02193904761904762,0.42047946045646467,-1.0176,0.5469,0.6892295238095238,0.7738956171675879,-0.3765,2.5095,-0.2681104761904762,1.6222603380365435,-3.4275,1.4602,-378.5298095238095,347.26897363960774,-1024.0,-4.031,-39.078895238095235,71.80070698762205,-186.625,101.25,37.35154285714285,37.824836516822565,-46.0,99.531
serve,99,4.07630018221933,-0.007256565656565658,0.5038039459871724,-1.5701,0.4854,0.7259131313131313,0.9722232728400463,-0.5481,3.4329,-0.41234242424242423,1.8454377408002365,-4.9409,1.481,-347.8722222222222,373.20649620764505,-1024.0,108.688,-42.69726262626262,75.53669247613412,-232.406,80.625,38.250343434343435,38.0762457438054,-13.406,103.812
serve,99,11.199163671334194,0.013718181818181815,1.0893643910267576,-4.9888,1.0098,1.5409656565656566,2.836484379898184,-0.7019,7.9998,0.10457979797979798,3.2050646272177388,-8.0,5.5083,-216.42230303030303,418.33345179680697,-1024.0,100.75,10.055010101010103,184.83150756042787,-554.281,555.062,52.31752525252526,120.89161486084758,-86.969,479.281
serve,98,11.088419713924562,0.04925204081632653,1.0749869696628023,-4.6296,0.8196,1.3533081632653061,2.545263968856246,-0.8098,7.9998,-0.0001193877551020465,2.817774723967883,-8.0,3.7236,-227.63391836734695,430.36875181375336,-1024.0,218.969,-6.531897959183674,154.87035403105358,-343.375,503.031,83.47672448979591,178.52887018046658,-51.938,640.875
serve,99,10.605708672890252,-0.043957575757575765,0.8449206531499722,-3.4436,1.115,1.1779575757575758,2.5035133571669466,-0.8804,7.9998,0.34447575757575755,2.3155903241094427,-8.0,4.0002,-192.8551111111111,391.832754875329,-1024.0,90.594,-15.18941414141414,140.53724092570732,-505.312,226.125,17.890151515151516,61.77750793185148,-71.312,232.438
serve,102,10.904406645020154,0.16705882352941176,0.96944396134426,-4.9768,1.719,1.0925166666666666,2.1607012984206615,-0.7041,7.9998,-0.019320588235294117,3.042061827417554,-8.0,3.0083,-192.7932843137255,410.6649339338217,-1024.0,190.25,-0.2514901960784307,143.3689858061814,-304.281,531.969,32.89429411764706,105.49967831849371,-148.625,361.656
serve,99,10.72126103668031,0.11293232323232325,0.8044201409696508,-3.3003,0.698,1.2776080808080807,2.483626710946844,-0.8047,7.9998,0.16386262626262627,2.8264791140817893,-8.0,4.0017,-230.84786868686868,407.4792730263885,-1024.0,79.781,7.360131313131314,104.24203929188181,-311.844,281.281,24.066252525252526,90.38998509258225,-85.875,250.5
serve,102,11.23379847144786,0.04914313725490196,1.1534557215899486,-5.0935,1.0081,1.1609519607843137,2.311534766515503,-0.7063,7.9998,0.12167549019607841,2.9282509669725614,-8.0,4.4583,-165.87097058823528,377.9858930976558,-1024.0,82.688,0.15958823529411803,126.71961167377376,-446.938,446.562,36.521764705882354,143.31423836890164,-63.094,591.75
serve,99,10.840192804595707,0.05196767676767677,0.9325800810879875,-3.7151,0.5962,1.2943959595959595,2.6430930097454937,-0.7285,7.9998,0.24375656565656567,2.7909489453929868,-8.0,4.1646,-232.18405050505052,415.4323804326121,-1024.0,107.562,-7.723757575757575,98.66995743837495,-357.688,202.594,62.96622222222222,112.6701099353307,-12.344,421.438
serve,103,3.504067648248636,0.1484271844660194,0.3948170037441027,-0.8218,0.6487,0.5705048543689321,0.862257678398411,-0.4304,2.9751,-0.2723378640776699,1.7086135379202547,-4.1257,1.3777,-322.2354077669903,361.514900057496,-1024.0,27.75,-14.244524271844659,43.77054104104849,-112.906,119.406,52.10979611650485,43.31552548975456,-11.344,125.156
serve,98,7.371910021613944,0.10676122448979591,1.0772043533631968,-2.7485,1.4094,1.4250459183673472,2.2608290577125962,-0.5791,6.9119,-0.22922244897959188,2.6116918868704677,-6.9829,2.2153,-314.6814183673469,445.07240981350725,-1024.0,295.375,-4.593408163265306,150.9728641486329,-274.062,488.219,50.64701020408163,134.29223949917574,-219.656,377.219
serve,102,3.544511857174542,0.12047549019607844,0.46834687464261443,-1.2258,0.6489,0.46498333333333336,0.8797623950709906,-0.5342,2.8638,-0.3163823529411765,1.5813353274760782,-4.5212,1.55,-328.838862745098,353.55721835616066,-1024.0,9.156,-4.019666666666667,47.45626586665386,-118.812,147.188,39.08667647058824,49.93495708225945,-43.562,132.0
serve,99,11.104310400844817,-0.11270707070707071,1.1923822743280879,-4.7966,0.5906,1.704719191919192,2.898671219354568,-0.7488,7.9998,0.10403737373737369,3.1943302005615144,-8.0,5.0342,-262.25757575757575,427.5162531466226,-1024.0,212.562,-7.742707070707071,209.99004527575633,-600.625,510.031,54.865868686868694,138.88692587927375,-114.406,482.344
serve,103,8.856084412179108,0.10353689320388348,0.6916152120590704,-2.8645,0.697,0.6541330097087378,1.7422163036813976,-0.8037,7.4202,0.07799805825242719,2.4255165404019037,-8.0,3.6184,-205.23753398058253,361.4059915546346,-1024.0,39.781,-13.913223300970873,73.87080217461437,-286.156,79.312,44.15046601941747,91.96259291192152,-44.875,413.188
forehand,79,7.489127828581685,0.7909999999999999,0.667271788324421,-0.7839,2.3333,0.8567531645569619,2.1942835871231035,-0.988,7.9998,0.9483632911392404,0.8671792693025795,0.0354,2.9565,135.09254430379747,257.761031382877,-1024.0,328.312,141.68236708860758,83.78598404859746,50.344,473.688,79.00553164556962,292.3102267765323,-147.688,1023.969
